month,region,power_kwh_industry,power_kwh_total,prod_index,temp_avg,precipitation,export_amount,util_rate_x,util_rate_y
2021-02-01,인천,"1,039,257,457 ","2,089,430,881 ",113.5,2.1,6.6,6445810,75.7,75.7
2021-02-01,전남,"1,636,483,186 ","2,738,900,197 ",99.1,5.3,34.8,5778047,75.7,75.7
2021-02-01,전북,"892,887,812 ","1,830,234,267 ",95.7,3.3,27.0,1036864,75.7,75.7
2021-02-01,제주,"52,616,232 ","503,323,648 ",82.7,9.3,54.7,26083,75.7,75.7
2021-02-01,충남,"2,798,499,862 ","4,039,445,323 ",102.9,3.0,14.8,13988583,75.7,75.7
2021-02-01,충북,"1,485,602,022 ","2,373,601,172 ",106.8,2.1,12.2,4498830,75.7,75.7
2021-03-01,강원,"549,422,731 ","1,395,074,195 ",113.2,6.7,94.4,633314,74.7,74.7
2021-03-01,경기,"5,973,031,290 ","10,668,286,609 ",117.4,8.1,103.0,31127800,74.7,74.7
2021-03-01,경남,"1,709,322,598 ","2,991,661,051 ",110.3,10.2,148.1,10760457,74.7,74.7
2021-03-01,경북,"2,495,514,739 ","3,593,649,129 ",110.6,8.8,101.2,10307135,74.7,74.7
2021-03-01,광주,"257,753,536 ","697,760,777 ",116.3,10.6,122.4,4028993,74.7,74.7
2021-03-01,대구,"532,198,332 ","1,222,748,094 ",117.9,10.2,95.2,1856833,74.7,74.7
2021-03-01,대전,"266,617,543 ","771,954,921 ",112.9,9.6,95.2,1279202,74.7,74.7
2021-03-01,부산,"701,518,591 ","1,656,492,351 ",110.6,11.4,127.5,3093390,74.7,74.7
2021-03-01,서울,"387,108,944 ","3,550,750,792 ",114.0,9.0,110.9,16243879,74.7,74.7
2021-03-01,울산,"2,490,377,183 ","2,812,601,189 ",112.1,10.5,138.9,16588309,74.7,74.7
2021-03-01,인천,"1,117,997,431 ","2,021,302,298 ",123.2,7.7,93.4,10046750,74.7,74.7
2021-03-01,전남,"1,748,109,289 ","2,724,004,606 ",107.8,9.9,135.9,8978865,74.7,74.7
2021-03-01,전북,"987,116,910 ","1,771,152,739 ",114.4,8.5,97.8,1755569,74.7,74.7
2021-03-01,제주,"51,998,739 ","450,804,603 ",110.6,12.5,140.8,44982,74.7,74.7
2021-03-01,충남,"3,046,907,656 ","4,077,386,549 ",115.1,8.3,90.5,22078187,74.7,74.7
2021-03-01,충북,"1,623,419,044 ","2,344,911,299 ",115.6,8.0,86.8,7218975,74.7,74.7
2021-04-01,강원,"562,748,669 ","1,334,515,746 ",100.9,11.8,101.7,863587,73.6,73.6
2021-04-01,경기,"5,873,685,151 ","10,338,339,106 ",107.9,13.4,107.6,42486667,73.6,73.6
2021-04-01,경남,"1,681,421,839 ","2,881,551,554 ",107.9,14.0,84.6,13565771,73.6,73.6
2021-04-01,경북,"2,544,846,998 ","3,592,101,812 ",108.2,12.8,77.5,13972102,73.6,73.6
2021-04-01,광주,"261,583,240 ","696,052,225 ",122.0,14.9,34.2,5536763,73.6,73.6
2021-04-01,대구,"534,816,923 ","1,210,021,995 ",120.4,14.5,43.0,2504063,73.6,73.6
2021-04-01,대전,"262,423,691 ","751,324,169 ",105.8,14.7,47.4,1651091,73.6,73.6
2021-04-01,부산,"707,415,654 ","1,654,340,297 ",111.9,14.7,107.1,4327106,73.6,73.6
2021-04-01,서울,"390,398,761 ","3,449,256,707 ",107.7,14.2,124.1,22345742,73.6,73.6
2021-04-01,울산,"2,393,624,719 ","2,716,613,981 ",107.9,13.8,73.9,22863028,73.6,73.6
2021-04-01,인천,"1,089,844,015 ","1,952,160,578 ",122.1,13.2,116.9,13532506,73.6,73.6
2021-04-01,전남,"1,724,576,988 ","2,670,493,390 ",105.4,13.9,62.5,12006956,73.6,73.6
2021-04-01,전북,"980,262,579 ","1,725,471,485 ",110.7,13.2,41.3,2432260,73.6,73.6
2021-04-01,제주,"54,961,043 ","461,822,944 ",105.6,15.4,109.2,64569,73.6,73.6
2021-04-01,충남,"2,928,029,594 ","3,876,573,166 ",114.5,13.4,56.3,29745067,73.6,73.6
2021-04-01,충북,"1,608,084,020 ","2,274,004,059 ",106.5,13.0,62.0,9253964,73.6,73.6
2021-05-01,강원,"557,153,540 ","1,291,702,025 ",97.3,15.1,169.2,1086063,72.9,72.9
2021-05-01,경기,"5,838,649,785 ","10,024,929,656 ",109.9,16.3,184.7,53481910,72.9,72.9
2021-05-01,경남,"1,637,591,249 ","2,712,793,848 ",104.5,17.7,136.9,16485156,72.9,72.9
2021-05-01,경북,"2,609,458,762 ","3,575,584,803 ",102.7,16.3,133.8,17273070,72.9,72.9
2021-05-01,광주,"252,521,324 ","659,750,505 ",105.1,18.4,139.4,6841706,72.9,72.9
2021-05-01,대구,"516,868,513 ","1,153,415,332 ",109.7,18.3,90.9,3140074,72.9,72.9
2021-05-01,대전,"252,676,987 ","708,973,560 ",96.5,17.7,134.2,2023572,72.9,72.9
2021-05-01,부산,"676,710,737 ","1,572,220,858 ",106.4,17.7,139.2,5558412,72.9,72.9
2021-05-01,서울,"379,296,340 ","3,324,762,948 ",96.1,17.1,183.1,27969996,72.9,72.9
2021-05-01,울산,"2,382,855,123 ","2,682,797,389 ",100.6,17.8,120.4,28758596,72.9,72.9
2021-05-01,인천,"1,088,187,043 ","1,904,260,255 ",111.0,16.2,191.5,16929398,72.9,72.9
2021-05-01,전남,"1,903,089,039 ","2,722,102,574 ",109.5,17.7,127.3,15652904,72.9,72.9
2021-05-01,전북,"995,401,931 ","1,667,691,078 ",107.9,16.7,109.3,3053422,72.9,72.9
2021-05-01,제주,"56,585,590 ","430,958,338 ",110.4,18.6,136.6,83536,72.9,72.9
2021-05-01,충남,"3,030,371,570 ","3,877,528,022 ",109.0,16.5,135.3,37922825,72.9,72.9
2021-05-01,충북,"1,641,254,403 ","2,232,679,399 ",106.8,16.0,158.6,11489682,72.9,72.9
2021-06-01,강원,"552,392,283 ","1,274,174,094 ",101.2,20.8,84.7,1292804,73.6,73.6
2021-06-01,경기,"6,013,273,444 ","10,512,798,747 ",118.2,22.0,63.7,65324148,73.6,73.6
2021-06-01,경남,"1,706,638,077 ","2,822,798,564 ",110.7,22.0,133.3,20007432,73.6,73.6
2021-06-01,경북,"2,480,017,197 ","3,481,124,467 ",103.0,21.3,56.8,20615086,73.6,73.6
2021-06-01,광주,"271,679,455 ","713,734,602 ",104.0,23.3,118.1,8221188,73.6,73.6
2021-06-01,대구,"537,679,828 ","1,232,554,073 ",114.1,23.2,55.1,3807404,73.6,73.6
2021-06-01,대전,"274,179,103 ","774,709,195 ",110.7,23.5,105.9,2454194,73.6,73.6
2021-06-01,부산,"706,246,591 ","1,676,954,182 ",113.3,21.9,232.3,6854708,73.6,73.6
2021-06-01,서울,"398,125,722 ","3,701,620,918 ",105.9,22.8,104.6,33884263,73.6,73.6
2021-06-01,울산,"2,366,725,053 ","2,685,454,196 ",109.9,21.7,93.8,35391808,73.6,73.6
2021-06-01,인천,"1,117,132,497 ","2,000,698,177 ",120.1,21.6,45.4,20765924,73.6,73.6
2021-06-01,전남,"1,799,199,347 ","2,648,105,312 ",105.3,22.4,116.9,19157721,73.6,73.6
2021-06-01,전북,"995,239,327 ","1,697,452,622 ",112.6,22.0,120.2,3756512,73.6,73.6
2021-06-01,제주,"56,311,739 ","437,446,568 ",112.8,22.8,172.1,104152,73.6,73.6
2021-06-01,충남,"2,893,790,849 ","3,770,864,537 ",115.0,22.2,76.5,46838384,73.6,73.6
2021-06-01,충북,"1,675,997,764 ","2,283,539,903 ",112.0,21.8,83.0,13935197,73.6,73.6
2021-07-01,강원,"587,997,485 ","1,320,821,503 ",98.5,25.6,139.3,1544444,75.4,75.4
2021-07-01,경기,"6,429,649,212 ","11,597,452,331 ",117.4,27.0,122.1,77323271,75.4,75.4
2021-07-01,경남,"1,741,737,513 ","3,008,611,165 ",106.4,26.1,348.0,23515062,75.4,75.4
2021-07-01,경북,"2,583,877,158 ","3,675,957,594 ",106.7,25.4,199.2,24132595,75.4,75.4
2021-07-01,광주,"283,956,048 ","790,945,617 ",102.8,27.0,227.6,9664821,75.4,75.4
2021-07-01,대구,"563,550,557 ","1,344,663,091 ",111.7,26.9,153.3,4509015,75.4,75.4
2021-07-01,대전,"291,487,606 ","862,436,988 ",97.4,27.8,151.8,2868836,75.4,75.4
2021-07-01,부산,"746,631,063 ","1,861,381,371 ",115.1,26.3,399.9,8157060,75.4,75.4
2021-07-01,서울,"438,177,238 ","4,406,552,865 ",102.7,28.1,168.3,39592600,75.4,75.4
2021-07-01,울산,"2,527,081,695 ","2,881,832,474 ",111.7,25.9,189.3,42128226,75.4,75.4
2021-07-01,인천,"1,146,345,507 ","2,191,296,728 ",110.6,27.2,84.2,24479353,75.4,75.4
2021-07-01,전남,"1,914,629,799 ","2,856,349,636 ",110.2,26.4,404.2,23142923,75.4,75.4
2021-07-01,전북,"1,041,964,773 ","1,803,462,489 ",107.2,26.0,231.8,4452510,75.4,75.4
2021-07-01,제주,"59,747,085 ","486,838,482 ",117.4,26.9,201.7,122862,75.4,75.4
2021-07-01,충남,"3,180,744,395 ","4,137,216,305 ",115.0,26.7,168.5,55564946,75.4,75.4
2021-07-01,충북,"1,741,909,104 ","2,404,437,392 ",114.3,26.0,210.6,16542198,75.4,75.4
2021-08-01,강원,"580,310,465 ","1,449,134,825 ",94.9,23.3,174.4,1761888,75.1,75.1
2021-08-01,경기,"6,063,789,222 ","12,196,363,601 ",115.1,25.1,192.2,88705585,75.1,75.1
2021-08-01,경남,"1,609,305,075 ","3,128,817,787 ",94.1,25.7,393.5,26265331,75.1,75.1
2021-08-01,경북,"2,423,961,339 ","3,737,921,308 ",96.8,24.1,290.7,27892551,75.1,75.1
2021-08-01,광주,"268,027,985 ","876,521,082 ",94.6,25.8,338.7,10914582,75.1,75.1
2021-08-01,대구,"528,288,182 ","1,461,378,952 ",99.2,25.7,256.3,5085040,75.1,75.1
2021-08-01,대전,"286,585,035 ","965,781,582 ",88.7,25.8,289.2,3289368,75.1,75.1
2021-08-01,부산,"711,731,525 ","2,037,219,364 ",96.8,26.2,481.2,9347209,75.1,75.1
2021-08-01,서울,"473,615,046 ","5,103,867,603 ",103.2,25.9,211.2,45077385,75.1,75.1
2021-08-01,울산,"2,473,189,070 ","2,911,723,722 ",97.3,25.3,443.9,47713393,75.1,75.1
2021-08-01,인천,"1,133,521,394 ","2,387,486,057 ",103.8,25.5,269.0,28525526,75.1,75.1
2021-08-01,전남,"1,931,669,376 ","3,073,050,040 ",112.2,26.1,282.9,27049713,75.1,75.1
2021-08-01,전북,"994,663,979 ","1,923,328,048 ",99.1,24.9,358.4,5083046,75.1,75.1
2021-08-01,제주,"60,097,702 ","544,309,598 ",111.2,26.7,290.2,142503,75.1,75.1
2021-08-01,충남,"3,061,668,448 ","4,257,399,474 ",110.2,25.1,252.6,64973712,75.1,75.1
2021-08-01,충북,"1,698,233,495 ","2,507,863,447 ",109.3,24.2,241.9,18961696,75.1,75.1
2021-09-01,강원,"562,168,312 ","1,312,553,034 ",93.6,19.8,126.0,2011136,74.8,74.8
2021-09-01,경기,"6,347,017,254 ","11,371,798,975 ",114.4,21.9,154.6,100606458,74.8,74.8
2021-09-01,경남,"1,603,090,084 ","2,906,446,154 ",96.6,22.0,132.4,29375330,74.8,74.8
2021-09-01,경북,"2,506,397,370 ","3,650,551,962 ",101.0,20.6,148.7,31722815,74.8,74.8
2021-09-01,광주,"260,904,562 ","781,758,101 ",101.9,22.9,131.1,12172732,74.8,74.8
2021-09-01,대구,"525,617,325 ","1,301,387,436 ",100.5,22.1,84.1,5717084,74.8,74.8
2021-09-01,대전,"266,495,596 ","830,846,020 ",105.6,22.4,161.2,3694739,74.8,74.8
2021-09-01,부산,"689,790,544 ","1,842,288,791 ",102.6,22.9,164.7,10673166,74.8,74.8
2021-09-01,서울,"427,580,442 ","4,145,082,936 ",110.2,22.6,131.0,50882569,74.8,74.8
2021-09-01,울산,"2,481,517,282 ","2,861,562,305 ",99.8,22.1,125.2,53826257,74.8,74.8
2021-09-01,인천,"1,044,166,546 ","2,065,171,219 ",105.1,22.7,125.8,32702396,74.8,74.8
2021-09-01,전남,"1,816,701,567 ","2,836,764,382 ",109.7,22.7,111.9,30747243,74.8,74.8
2021-09-01,전북,"981,138,056 ","1,791,056,418 ",100.9,21.7,133.6,5720987,74.8,74.8
2021-09-01,제주,"56,374,237 ","495,549,015 ",94.1,24.5,491.3,161191,74.8,74.8
2021-09-01,충남,"2,974,324,456 ","3,978,321,724 ",113.5,21.8,195.5,75033051,74.8,74.8
2021-09-01,충북,"1,627,488,386 ","2,310,911,637 ",131.5,20.7,191.6,21516573,74.8,74.8
2021-10-01,강원,"583,984,850 ","1,280,880,544 ",102.7,12.8,67.9,2271933,75.1,75.1
2021-10-01,경기,"5,947,082,694 ","10,387,205,122 ",119.1,15.0,42.2,112216105,75.1,75.1
2021-10-01,경남,"1,565,273,242 ","2,697,874,123 ",103.9,16.6,36.4,32568810,75.1,75.1
2021-10-01,경북,"2,592,826,425 ","3,603,225,568 ",103.8,14.7,84.0,35666629,75.1,75.1
2021-10-01,광주,"256,744,228 ","705,603,738 ",110.8,17.2,35.3,13537492,75.1,75.1
2021-10-01,대구,"497,006,248 ","1,175,079,050 ",108.6,16.5,57.8,6374697,75.1,75.1
2021-10-01,대전,"263,624,982 ","754,358,407 ",100.6,15.7,40.8,4097466,75.1,75.1
2021-10-01,부산,"685,952,119 ","1,680,884,736 ",108.7,18.7,18.2,11985336,75.1,75.1
2021-10-01,서울,"386,360,662 ","3,578,614,014 ",115.0,15.6,57.0,56604534,75.1,75.1
2021-10-01,울산,"2,469,786,522 ","2,797,169,611 ",108.3,17.1,49.0,60416252,75.1,75.1
2021-10-01,인천,"1,037,432,020 ","1,925,023,203 ",108.4,16.0,31.6,37044948,75.1,75.1
2021-10-01,전남,"1,841,634,003 ","2,726,494,702 ",110.3,17.1,25.6,34923949,75.1,75.1
2021-10-01,전북,"986,508,133 ","1,679,463,621 ",111.9,15.0,43.7,6421618,75.1,75.1
2021-10-01,제주,"56,277,823 ","446,948,566 ",107.3,20.0,46.6,180130,75.1,75.1
2021-10-01,충남,"2,987,805,442 ","3,855,222,164 ",111.1,14.9,44.5,84016603,75.1,75.1
2021-10-01,충북,"1,628,716,187 ","2,232,922,651 ",107.4,13.8,35.3,23753088,75.1,75.1
2021-11-01,강원,"588,617,004 ","1,406,177,766 ",112.2,5.5,50.7,2509580,76.2,76.2
2021-11-01,경기,"6,053,755,893 ","10,761,064,506 ",120.1,7.6,68.8,124756092,76.2,76.2
2021-11-01,경남,"1,649,394,054 ","2,868,923,294 ",110.6,9.8,55.8,38312217,76.2,76.2
2021-11-01,경북,"2,456,822,738 ","3,581,796,134 ",108.6,8.2,40.3,39904601,76.2,76.2
2021-11-01,광주,"267,176,503 ","710,813,620 ",121.6,10.2,85.8,14994028,76.2,76.2
2021-11-01,대구,"532,789,923 ","1,221,062,825 ",117.7,9.5,43.1,7121311,76.2,76.2
2021-11-01,대전,"252,746,315 ","753,811,497 ",103.4,8.9,41.7,4523471,76.2,76.2
2021-11-01,부산,"705,186,668 ","1,674,216,347 ",114.6,12.5,57.9,13431311,76.2,76.2
2021-11-01,서울,"394,691,984 ","3,537,141,085 ",109.0,8.2,62.4,62463082,76.2,76.2
2021-11-01,울산,"2,419,941,615 ","2,746,286,184 ",113.3,11.1,49.7,66897232,76.2,76.2
2021-11-01,인천,"1,037,858,004 ","1,946,416,596 ",114.0,8.8,79.0,41342386,76.2,76.2
2021-11-01,전남,"1,683,973,463 ","2,679,717,505 ",106.0,10.4,59.6,38661709,76.2,76.2
2021-11-01,전북,"946,738,898 ","1,736,069,147 ",113.9,8.2,89.8,7129951,76.2,76.2
2021-11-01,제주,"56,544,566 ","438,178,823 ",111.2,13.8,58.7,202726,76.2,76.2
2021-11-01,충남,"3,058,614,982 ","4,108,694,249 ",117.2,8.1,79.6,93969652,76.2,76.2
2021-11-01,충북,"1,631,283,274 ","2,333,918,250 ",117.7,6.8,47.8,26053713,76.2,76.2
2021-12-01,강원,"636,471,417 ","1,573,555,006 ",114.2,-1.6,5.1,2729879,79.4,79.4
2021-12-01,경기,"6,467,087,422 ","11,803,945,935 ",132.5,0.3,8.0,137831890,79.4,79.4
2021-12-01,경남,"1,723,183,332 ","3,134,009,528 ",115.3,3.8,2.7,41268683,79.4,79.4
2021-12-01,경북,"2,600,127,214 ","3,824,352,336 ",118.0,2.0,1.3,44254761,79.4,79.4
2021-12-01,광주,"277,038,051 ","761,414,432 ",113.6,4.1,7.1,16602861,79.4,79.4
2021-12-01,대구,"564,260,841 ","1,334,811,679 ",124.4,3.1,0.1,7933676,79.4,79.4
2021-12-01,대전,"257,392,248 ","814,479,720 ",108.1,1.9,4.4,4952668,79.4,79.4
2021-12-01,부산,"735,434,624 ","1,787,220,313 ",126.3,6.0,4.5,14816262,79.4,79.4
2021-12-01,서울,"416,503,903 ","3,963,699,538 ",121.5,0.6,7.9,68538247,79.4,79.4
2021-12-01,울산,"2,557,070,333 ","2,906,501,854 ",120.3,4.7,3.5,74268500,79.4,79.4
2021-12-01,인천,"1,133,402,851 ","2,159,324,394 ",116.7,1.3,7.6,45948414,79.4,79.4
2021-12-01,전남,"1,939,365,669 ","2,966,245,613 ",113.0,4.2,5.4,42792948,79.4,79.4
2021-12-01,전북,"984,197,150 ","1,864,342,395 ",118.9,2.1,12.1,7818640,79.4,79.4
2021-12-01,제주,"57,662,106 ","473,291,448 ",116.8,8.8,23.6,225880,79.4,79.4
2021-12-01,충남,"3,274,832,892 ","4,388,778,130 ",120.4,1.5,9.7,104119537,79.4,79.4
2021-12-01,충북,"1,702,072,732 ","2,506,864,235 ",141.2,0.1,5.1,28765189,79.4,79.4
2022-01-01,강원,"597,339,963 ","1,699,181,465 ",105.7,-4.7,2.2,236038,80.0,80.0
2022-01-01,경기,"6,755,104,068 ","12,963,965,405 ",118.6,-2.5,5.4,11366438,80.0,80.0
2022-01-01,경남,"1,765,138,080 ","3,430,199,530 ",104.9,1.7,0.1,2793407,80.0,80.0
2022-01-01,경북,"2,741,382,170 ","4,132,112,279 ",101.9,-0.4,2.6,4005345,80.0,80.0
2022-01-01,광주,"278,238,937 ","825,882,846 ",108.2,1.6,0.3,1403046,80.0,80.0
2022-01-01,대구,"581,251,315 ","1,449,516,694 ",109.4,0.9,0.0,797995,80.0,80.0
2022-01-01,대전,"278,847,200 ","913,223,393 ",93.0,-0.8,1.2,419276,80.0,80.0
2022-01-01,부산,"740,664,531 ","1,920,919,103 ",107.9,4.0,0.0,1296202,80.0,80.0
2022-01-01,서울,"454,360,497 ","4,518,017,467 ",105.3,-2.2,5.5,5877292,80.0,80.0
2022-01-01,울산,"2,513,405,723 ","2,907,926,100 ",112.8,2.6,0.9,6726781,80.0,80.0
2022-01-01,인천,"1,209,438,361 ","2,380,609,658 ",104.3,-2.2,4.4,4291134,80.0,80.0
2022-01-01,전남,"1,907,230,349 ","3,088,276,360 ",115.3,1.8,2.1,3637615,80.0,80.0
2022-01-01,전북,"1,015,728,920 ","2,009,312,443 ",106.4,-0.9,2.8,746963,80.0,80.0
2022-01-01,제주,"57,808,185 ","553,353,734 ",105.9,6.3,31.8,15749,80.0,80.0
2022-01-01,충남,"3,272,725,902 ","4,607,150,680 ",113.8,-1.6,4.4,9181162,80.0,80.0
2022-01-01,충북,"1,715,061,059 ","2,668,390,220 ",115.4,-2.7,2.8,2524954,80.0,80.0
2022-02-01,강원,"532,696,066 ","1,620,579,940 ",90.1,-3.3,6.7,479650,77.6,77.6
2022-02-01,경기,"6,191,464,495 ","12,214,539,387 ",112.7,-1.4,4.4,22264496,77.6,77.6
2022-02-01,경남,"1,586,666,668 ","3,209,428,253 ",97.5,2.1,0.3,5844353,77.6,77.6
2022-02-01,경북,"2,438,736,413 ","3,817,265,470 ",92.7,0.2,2.4,7657274,77.6,77.6
2022-02-01,광주,"256,353,424 ","788,536,591 ",99.1,1.8,2.7,2639117,77.6,77.6
2022-02-01,대구,"540,481,749 ","1,388,625,342 ",101.4,1.6,0.1,1477342,77.6,77.6
2022-02-01,대전,"254,540,977 ","872,519,648 ",93.3,0.1,1.4,790830,77.6,77.6
2022-02-01,부산,"656,486,665 ","1,816,648,004 ",103.3,3.6,0.0,2603811,77.6,77.6
2022-02-01,서울,"433,826,306 ","4,327,374,003 ",93.8,-1.1,4.7,11288484,77.6,77.6
2022-02-01,울산,"2,287,102,222 ","2,674,659,569 ",96.1,2.7,2.2,13661108,77.6,77.6
2022-02-01,인천,"1,050,793,634 ","2,181,509,304 ",99.7,-1.3,2.7,8245091,77.6,77.6
2022-02-01,전남,"1,710,029,185 ","2,887,032,393 ",98.8,2.0,1.7,7842414,77.6,77.6
2022-02-01,전북,"916,107,433 ","1,904,901,716 ",99.9,-0.4,7.6,1427223,77.6,77.6
2022-02-01,제주,"52,098,697 ","560,860,331 ",80.1,5.4,20.8,31376,77.6,77.6
2022-02-01,충남,"3,108,861,137 ","4,433,278,862 ",105.6,-0.6,3.6,18069584,77.6,77.6
2022-02-01,충북,"1,551,807,287 ","2,491,824,595 ",100.5,-1.6,4.0,5024024,77.6,77.6
2022-03-01,강원,"576,076,748 ","1,483,639,338 ",113.1,5.5,82.7,742722,78.3,78.3
2022-03-01,경기,"6,392,467,357 ","11,633,279,750 ",131.4,7.0,91.7,35458190,78.3,78.3
2022-03-01,경남,"1,713,665,109 ","3,096,418,655 ",112.1,9.4,104.1,9240355,78.3,78.3
2022-03-01,경북,"2,693,433,798 ","3,874,333,407 ",109.4,7.9,74.3,12654258,78.3,78.3
2022-03-01,광주,"265,680,982 ","735,401,195 ",118.4,9.6,105.2,4182737,78.3,78.3
2022-03-01,대구,"550,895,458 ","1,286,343,998 ",123.1,9.7,34.3,2348977,78.3,78.3
2022-03-01,대전,"264,916,619 ","810,429,085 ",114.0,8.3,74.0,1230608,78.3,78.3
2022-03-01,부산,"722,698,441 ","1,744,599,954 ",125.0,10.5,127.4,4001702,78.3,78.3
2022-03-01,서울,"398,998,807 ","3,813,002,851 ",110.4,7.7,102.6,17366694,78.3,78.3
2022-03-01,울산,"2,522,034,054 ","2,863,856,899 ",106.9,9.9,55.5,21287515,78.3,78.3
2022-03-01,인천,"1,145,877,349 ","2,138,918,846 ",113.0,6.7,84.6,13169448,78.3,78.3
2022-03-01,전남,"1,959,217,061 ","3,005,319,986 ",109.4,8.9,118.2,12008037,78.3,78.3
2022-03-01,전북,"1,008,096,208 ","1,853,135,702 ",115.9,7.4,81.8,2199176,78.3,78.3
2022-03-01,제주,"52,911,457 ","502,069,233 ",110.1,11.5,115.6,53313,78.3,78.3
2022-03-01,충남,"3,043,317,308 ","4,176,399,272 ",120.4,7.1,70.2,28937413,78.3,78.3
2022-03-01,충북,"1,680,004,741 ","2,477,308,529 ",130.0,6.8,79.3,8099835,78.3,78.3
2022-04-01,강원,"587,912,145 ","1,410,088,419 ",110.8,12.7,36.1,1022336,76.3,76.3
2022-04-01,경기,"6,195,289,803 ","11,060,778,098 ",121.4,13.6,33.0,47237760,76.3,76.3
2022-04-01,경남,"1,682,989,993 ","2,944,720,424 ",111.9,14.6,98.4,11889945,76.3,76.3
2022-04-01,경북,"2,590,828,628 ","3,700,665,935 ",103.3,14.2,41.6,17003145,76.3,76.3
2022-04-01,광주,"259,754,611 ","712,892,007 ",113.5,15.5,49.4,5765757,76.3,76.3
2022-04-01,대구,"541,366,130 ","1,248,002,445 ",120.1,15.9,38.5,3208642,76.3,76.3
2022-04-01,대전,"257,099,263 ","779,501,487 ",97.8,14.9,69.7,1634597,76.3,76.3
2022-04-01,부산,"697,468,303 ","1,694,381,253 ",115.8,14.9,130.6,5563270,76.3,76.3
2022-04-01,서울,"388,596,924 ","3,586,978,536 ",111.9,14.8,20.4,23123264,76.3,76.3
2022-04-01,울산,"2,374,338,823 ","2,710,055,035 ",108.4,14.7,81.0,29607936,76.3,76.3
2022-04-01,인천,"1,098,175,637 ","2,021,334,980 ",114.3,12.9,21.1,17237209,76.3,76.3
2022-04-01,전남,"1,866,109,100 ","2,851,410,673 ",109.6,14.2,75.1,15234755,76.3,76.3
2022-04-01,전북,"968,577,952 ","1,756,143,447 ",110.0,13.3,69.0,2922975,76.3,76.3
2022-04-01,제주,"57,098,746 ","495,081,913 ",107.6,15.4,99.6,69575,76.3,76.3
2022-04-01,충남,"3,064,412,464 ","4,088,230,036 ",114.9,13.2,55.7,38409293,76.3,76.3
2022-04-01,충북,"1,647,378,891 ","2,367,716,889 ",120.5,13.4,49.9,10754211,76.3,76.3
2022-05-01,강원,"623,582,469 ","1,325,001,932 ",112.6,16.7,10.9,1251707,74.7,74.7
2022-05-01,경기,"6,156,015,216 ","10,632,673,187 ",126.7,17.9,8.7,59533372,74.7,74.7
2022-05-01,경남,"1,650,867,411 ","2,757,040,342 ",113.3,19.0,3.7,15130577,74.7,74.7
2022-05-01,경북,"2,626,713,655 ","3,626,208,277 ",105.1,18.6,4.5,20943874,74.7,74.7
2022-05-01,광주,"257,891,848 ","672,419,479 ",122.4,19.3,0.4,7383152,74.7,74.7
2022-05-01,대구,"528,692,882 ","1,192,385,505 ",119.6,20.7,4.2,4104134,74.7,74.7
2022-05-01,대전,"258,185,612 ","742,407,348 ",104.9,19.4,8.1,2134488,74.7,74.7
2022-05-01,부산,"690,049,562 ","1,631,834,541 ",117.2,19.0,5.4,6984542,74.7,74.7
2022-05-01,서울,"376,121,654 ","3,484,283,153 ",102.9,19.1,7.5,29238824,74.7,74.7
2022-05-01,울산,"2,435,914,475 ","2,746,786,526 ",109.8,19.2,6.1,37764392,74.7,74.7
2022-05-01,인천,"1,080,225,576 ","1,940,036,207 ",124.2,17.1,5.4,21481815,74.7,74.7
2022-05-01,전남,"1,937,089,310 ","2,780,059,043 ",109.4,18.1,2.9,20791957,74.7,74.7
2022-05-01,전북,"985,440,428 ","1,670,157,913 ",115.6,17.5,5.1,3664907,74.7,74.7
2022-05-01,제주,"55,942,896 ","452,178,279 ",107.5,18.9,17.1,86290,74.7,74.7
2022-05-01,충남,"3,076,795,173 ","3,959,165,055 ",112.3,17.6,5.9,47990888,74.7,74.7
2022-05-01,충북,"1,668,094,423 ","2,276,641,282 ",128.4,17.7,7.1,13641123,74.7,74.7
2022-06-01,강원,"590,697,749 ","1,300,383,091 ",107.7,21.2,328.2,1485813,76.2,76.2
2022-06-01,경기,"6,093,955,137 ","10,859,100,375 ",127.7,22.5,380.6,71713219,76.2,76.2
2022-06-01,경남,"1,654,364,563 ","2,822,364,133 ",112.3,22.4,146.4,17862417,76.2,76.2
2022-06-01,경북,"2,465,817,672 ","3,546,248,827 ",102.6,22.5,97.0,24397137,76.2,76.2
2022-06-01,광주,"263,086,823 ","717,565,017 ",121.1,23.8,131.7,8882851,76.2,76.2
2022-06-01,대구,"546,038,392 ","1,287,762,305 ",120.4,24.3,81.8,5002301,76.2,76.2
2022-06-01,대전,"265,840,636 ","793,085,502 ",99.3,24.1,117.6,2525265,76.2,76.2
2022-06-01,부산,"712,025,793 ","1,723,002,765 ",115.2,21.7,152.0,8216648,76.2,76.2
2022-06-01,서울,"397,358,363 ","3,807,869,835 ",103.4,23.3,393.8,35099802,76.2,76.2
2022-06-01,울산,"2,276,238,215 ","2,610,376,170 ",103.3,22.4,147.1,44641277,76.2,76.2
2022-06-01,인천,"1,038,732,957 ","1,970,250,933 ",116.2,21.9,286.0,26217450,76.2,76.2
2022-06-01,전남,"1,856,970,186 ","2,747,877,123 ",101.2,22.6,90.2,25393616,76.2,76.2
2022-06-01,전북,"999,059,899 ","1,721,951,126 ",113.5,22.7,188.3,4344253,76.2,76.2
2022-06-01,제주,"57,326,477 ","458,299,009 ",108.4,22.7,197.5,102938,76.2,76.2
