month,region,power_kwh_industry,power_kwh_total,prod_index,temp_avg,precipitation,export_amount,util_rate
2018-02-01,강원,"551,599,238 ","1,674,745,031 ",85.383,-3.0,25.8,293854.0,73.9
2018-02-01,경기,"5,551,902,779 ","11,183,299,509 ",75.269,-1.9,29.1,20970160.0,73.9
2018-02-01,경남,"1,598,388,953 ","3,258,150,874 ",92.152,1.6,38.3,7097149.0,73.9
2018-02-01,경북,"2,563,012,752 ","3,945,786,269 ",99.383,0.3,27.2,6688134.0,73.9
2018-02-01,광주,"254,968,942 ","798,506,369 ",82.276,1.8,22.0,2275303.0,73.9
2018-02-01,대구,"567,793,024 ","1,433,193,918 ",98.024,1.3,25.1,1211201.0,73.9
2018-02-01,대전,"268,902,822 ","885,431,944 ",90.647,-0.4,40.5,622692.0,73.9
2018-02-01,부산,"705,827,864 ","1,898,871,411 ",97.547,3.9,52.5,2452040.0,73.9
2018-02-01,서울,"472,135,611 ","4,469,939,706 ",113.827,-1.6,29.6,9687029.0,73.9
2018-02-01,울산,"2,196,796,900 ","2,600,425,517 ",92.256,2.6,44.8,11103076.0,73.9
2018-02-01,인천,"1,106,919,018 ","2,195,442,194 ",91.618,-1.8,27.0,6097055.0,73.9
2018-02-01,전남,"1,771,597,736 ","2,885,307,922 ",92.893,1.8,32.1,5947235.0,73.9
2018-02-01,전북,"1,045,527,692 ","2,037,530,731 ",100.712,-0.1,31.5,1282404.0,73.9
2018-02-01,제주,"49,094,222 ","511,136,904 ",77.676,5.9,48.6,24978.0,73.9
2018-02-01,충남,"3,090,634,798 ","4,387,238,524 ",93.127,-1.4,35.4,14252033.0,73.9
2018-02-01,충북,"1,357,550,220 ","2,282,182,906 ",86.566,-2.1,31.8,3589399.0,73.9
2018-03-01,강원,"600,729,214 ","1,485,193,578 ",101.815,7.1,40.1,468492.0,72.8
2018-03-01,경기,"5,479,425,157 ","9,993,506,385 ",87.885,7.3,61.4,33230529.0,72.8
2018-03-01,경남,"1,653,958,750 ","2,967,940,188 ",111.058,8.9,159.9,10823530.0,72.8
2018-03-01,경북,"2,702,129,572 ","3,823,109,753 ",118.372,8.6,119.2,10163504.0,72.8
2018-03-01,광주,"256,046,322 ","698,659,795 ",106.018,10.0,115.8,3508595.0,72.8
2018-03-01,대구,"552,171,905 ","1,253,100,172 ",115.368,9.2,98.7,1942070.0,72.8
2018-03-01,대전,"279,657,020 ","784,246,981 ",106.965,8.7,108.4,1032712.0,72.8
2018-03-01,부산,"727,439,750 ","1,714,121,944 ",115.187,10.0,206.1,3816674.0,72.8
2018-03-01,서울,"405,237,135 ","3,657,823,607 ",129.383,8.1,49.5,15283980.0,72.8
2018-03-01,울산,"2,362,113,549 ","2,696,446,399 ",104.04,9.5,155.3,16164731.0,72.8
2018-03-01,인천,"1,154,133,855 ","2,050,296,312 ",106.744,6.9,78.6,9514899.0,72.8
2018-03-01,전남,"1,675,708,107 ","2,621,639,143 ",101.421,8.9,164.5,8807524.0,72.8
2018-03-01,전북,"1,126,042,846 ","1,926,654,192 ",118.861,8.3,99.0,1964415.0,72.8
2018-03-01,제주,"47,504,735 ","431,990,161 ",112.64,11.6,134.8,43480.0,72.8
2018-03-01,충남,"3,325,290,124 ","4,370,208,202 ",111.598,7.3,84.3,22414893.0,72.8
2018-03-01,충북,"1,452,120,921 ","2,182,432,385 ",107.918,7.1,91.2,5623678.0,72.8
2018-04-01,강원,"596,955,880 ","1,370,294,165 ",103.528,12.1,130.8,638090.0,74.7
2018-04-01,경기,"5,378,550,162 ","9,563,138,042 ",86.953,12.1,121.2,44837516.0,74.7
2018-04-01,경남,"1,625,524,588 ","2,840,553,629 ",106.421,14.1,138.8,14417229.0,74.7
2018-04-01,경북,"2,676,693,608 ","3,714,556,451 ",110.604,14.1,135.9,13493103.0,74.7
2018-04-01,광주,"256,840,613 ","685,492,936 ",104.595,15.1,127.4,4712120.0,74.7
2018-04-01,대구,"553,021,374 ","1,230,455,412 ",114.27,15.0,113.0,2643152.0,74.7
2018-04-01,대전,"273,985,521 ","752,264,410 ",93.831,13.9,155.3,1399856.0,74.7
2018-04-01,부산,"712,849,930 ","1,675,105,483 ",114.019,14.5,156.4,5166171.0,74.7
2018-04-01,서울,"406,314,870 ","3,503,967,243 ",123.827,13.0,130.3,20686639.0,74.7
2018-04-01,울산,"2,294,225,863 ","2,620,459,068 ",104.265,14.5,123.3,21737593.0,74.7
2018-04-01,인천,"1,114,319,522 ","1,959,511,382 ",103.372,11.9,112.2,12967052.0,74.7
2018-04-01,전남,"2,382,266,645 ","3,292,918,138 ",103.35,13.9,140.5,12145186.0,74.7
2018-04-01,전북,"1,142,006,130 ","1,876,137,346 ",115.658,13.4,113.7,2667961.0,74.7
2018-04-01,제주,"50,510,418 ","430,151,378 ",100.306,15.9,212.3,55050.0,74.7
2018-04-01,충남,"3,230,926,584 ","4,158,537,848 ",106.529,12.3,135.4,29501391.0,74.7
2018-04-01,충북,"1,442,247,179 ","2,090,819,463 ",104.804,12.7,129.3,7475233.0,74.7
2018-05-01,강원,"597,656,694 ","1,262,857,755 ",108.871,17.1,215.5,815469.0,75.5
2018-05-01,경기,"5,406,290,688 ","9,270,783,281 ",85.95,17.3,182.0,57486386.0,75.5
2018-05-01,경남,"1,616,525,681 ","2,664,332,573 ",110.107,18.3,112.8,17169735.0,75.5
2018-05-01,경북,"2,782,231,084 ","3,711,989,956 ",115.043,18.0,97.4,16966637.0,75.5
2018-05-01,광주,"252,622,696 ","648,944,709 ",105.799,19.5,85.4,5993760.0,75.5
2018-05-01,대구,"546,931,619 ","1,176,277,028 ",116.575,19.2,99.7,3373826.0,75.5
2018-05-01,대전,"275,393,919 ","719,714,929 ",94.328,19.2,95.9,1833997.0,75.5
2018-05-01,부산,"698,614,414 ","1,594,721,994 ",117.64,17.8,155.8,6394849.0,75.5
2018-05-01,서울,"389,893,555 ","3,366,945,673 ",118.025,18.2,222.0,26216381.0,75.5
2018-05-01,울산,"2,452,692,999 ","2,753,446,146 ",106.622,18.1,95.4,27578032.0,75.5
2018-05-01,인천,"1,115,638,082 ","1,865,680,058 ",106.936,17.0,158.9,16354891.0,75.5
2018-05-01,전남,"2,065,679,162 ","2,838,286,482 ",104.467,18.3,99.0,15149795.0,75.5
2018-05-01,전북,"1,181,541,303 ","1,831,040,444 ",120.522,18.3,106.8,3362751.0,75.5
2018-05-01,제주,"48,339,537 ","395,955,466 ",105.708,18.9,227.5,68550.0,75.5
2018-05-01,충남,"3,324,512,436 ","4,128,141,400 ",105.928,17.6,112.3,36985298.0,75.5
2018-05-01,충북,"1,486,522,417 ","2,042,345,097 ",107.829,17.7,112.4,9369776.0,75.5
2018-06-01,강원,"601,239,070 ","1,250,381,348 ",107.661,22.4,102.2,998350.0,74.4
2018-06-01,경기,"5,443,599,809 ","9,487,504,759 ",91.326,21.9,130.7,69949865.0,74.4
2018-06-01,경남,"1,630,759,452 ","2,694,747,251 ",107.967,22.2,186.5,20333164.0,74.4
2018-06-01,경북,"2,586,122,438 ","3,559,740,666 ",109.494,22.5,81.5,20257968.0,74.4
2018-06-01,광주,"261,786,251 ","688,052,097 ",102.626,23.6,222.4,7173174.0,74.4
2018-06-01,대구,"551,770,093 ","1,232,514,898 ",115.368,23.6,121.1,4053832.0,74.4
2018-06-01,대전,"282,433,232 ","758,538,186 ",90.448,23.6,115.8,2210433.0,74.4
2018-06-01,부산,"703,573,092 ","1,647,154,253 ",113.318,21.5,276.7,7662794.0,74.4
2018-06-01,서울,"404,810,366 ","3,686,241,923 ",113.827,23.1,171.5,31735056.0,74.4
2018-06-01,울산,"2,463,424,072 ","2,778,506,177 ",103.928,21.6,127.6,33128424.0,74.4
2018-06-01,인천,"1,102,101,957 ","1,981,284,764 ",103.757,21.2,144.0,19956438.0,74.4
2018-06-01,전남,"1,863,085,595 ","2,646,150,608 ",101.32,22.2,228.1,18106945.0,74.4
2018-06-01,전북,"1,145,526,280 ","1,810,634,610 ",118.743,22.6,130.8,3995298.0,74.4
2018-06-01,제주,"53,208,931 ","396,634,122 ",117.533,22.2,257.7,89252.0,74.4
2018-06-01,충남,"3,289,887,646 ","4,102,183,888 ",107.732,21.9,106.7,45035654.0,74.4
2018-06-01,충북,"1,496,690,990 ","2,058,719,282 ",105.783,22.2,91.7,11412307.0,74.4
2018-07-01,강원,"605,090,418 ","1,285,711,467 ",104.335,26.1,204.8,1182695.0,74.4
2018-07-01,경기,"5,809,205,814 ","10,296,257,356 ",93.047,26.9,177.0,82553501.0,74.4
2018-07-01,경남,"1,691,324,048 ","2,872,739,904 ",109.512,27.0,147.4,23497461.0,74.4
2018-07-01,경북,"2,697,195,603 ","3,740,650,673 ",108.631,26.9,200.0,23805924.0,74.4
2018-07-01,광주,"269,930,043 ","753,263,260 ",103.063,28.3,84.5,8473706.0,74.4
2018-07-01,대구,"568,324,314 ","1,342,335,735 ",110.867,28.2,169.6,4753632.0,74.4
2018-07-01,대전,"291,211,819 ","824,652,565 ",93.134,27.9,226.9,2546046.0,74.4
2018-07-01,부산,"737,417,811 ","1,813,943,662 ",111.449,26.7,122.1,8871249.0,74.4
2018-07-01,서울,"446,290,261 ","4,260,543,719 ",112.963,27.8,185.6,37267295.0,74.4
2018-07-01,울산,"2,568,387,292 ","2,917,598,149 ",97.868,26.8,160.3,39489969.0,74.4
2018-07-01,인천,"1,154,903,942 ","2,110,535,362 ",106.647,26.6,148.8,23474018.0,74.4
2018-07-01,전남,"1,953,862,735 ","2,799,290,947 ",103.452,27.1,80.5,21329991.0,74.4
2018-07-01,전북,"1,064,729,949 ","1,777,087,750 ",113.523,27.4,191.0,4665894.0,74.4
2018-07-01,제주,"53,639,108 ","431,585,528 ",126.096,27.0,36.0,103382.0,74.4
2018-07-01,충남,"3,488,451,079 ","4,342,390,938 ",110.395,26.7,208.7,52398270.0,74.4
2018-07-01,충북,"1,579,325,750 ","2,179,168,565 ",102.58,26.6,208.8,13388847.0,74.4
2018-08-01,강원,"581,020,155 ","1,421,772,053 ",104.637,26.7,303.7,1367315.0,74.7
2018-08-01,경기,"5,875,658,625 ","11,686,973,120 ",85.305,28.0,232.5,95042522.0,74.7
2018-08-01,경남,"1,618,028,844 ","3,145,719,839 ",101.665,27.2,296.7,25940737.0,74.7
2018-08-01,경북,"2,609,767,307 ","3,967,039,889 ",108.878,26.8,253.9,27513035.0,74.7
2018-08-01,광주,"268,852,575 ","893,914,829 ",95.077,28.4,397.1,9610836.0,74.7
2018-08-01,대구,"558,475,987 ","1,565,101,558 ",109.001,27.7,334.2,5394061.0,74.7
2018-08-01,대전,"286,442,449 ","979,931,944 ",90.448,29.0,408.6,2875921.0,74.7
2018-08-01,부산,"723,852,632 ","2,095,583,177 ",103.388,27.9,169.7,9944568.0,74.7
2018-08-01,서울,"503,152,921 ","5,394,737,810 ",119.877,28.8,202.6,42847242.0,74.7
2018-08-01,울산,"2,624,043,924 ","3,081,874,688 ",103.704,27.0,279.3,45570449.0,74.7
2018-08-01,인천,"1,159,137,839 ","2,408,421,572 ",102.119,28.1,214.9,26872952.0,74.7
2018-08-01,전남,"1,993,239,887 ","3,082,887,647 ",103.249,27.9,213.8,24355015.0,74.7
2018-08-01,전북,"1,059,012,398 ","1,995,297,098 ",108.185,28.2,320.1,5310969.0,74.7
2018-08-01,제주,"55,802,810 ","520,069,286 ",116.31,28.3,268.1,116486.0,74.7
2018-08-01,충남,"3,482,154,319 ","4,626,019,016 ",110.911,27.5,273.3,60769617.0,74.7
2018-08-01,충북,"1,564,342,605 ","2,351,465,108 ",105.872,27.0,329.9,15349326.0,74.7
2018-09-01,강원,"564,388,271 ","1,265,459,412 ",98.185,19.1,90.3,1540359.0,73.1
2018-09-01,경기,"5,516,127,552 ","10,161,728,262 ",86.237,21.1,58.4,107121632.0,73.1
2018-09-01,경남,"1,566,141,354 ","2,806,143,886 ",99.168,20.7,192.8,29112664.0,73.1
2018-09-01,경북,"2,628,949,415 ","3,718,951,620 ",103.206,20.1,135.9,30893320.0,73.1
2018-09-01,광주,"250,034,893 ","765,903,998 ",95.077,21.6,129.7,10756293.0,73.1
2018-09-01,대구,"538,644,145 ","1,309,344,405 ",106.586,21.0,109.0,6038863.0,73.1
2018-09-01,대전,"265,622,584 ","816,847,894 ",94.826,21.2,149.4,3189999.0,73.1
2018-09-01,부산,"728,841,716 ","1,841,933,435 ",104.79,21.9,308.4,10961073.0,73.1
2018-09-01,서울,"452,073,281 ","4,262,671,810 ",126.543,21.5,68.5,48101943.0,73.1
2018-09-01,울산,"2,549,221,323 ","2,922,434,308 ",102.918,21.1,156.9,51423337.0,73.1
2018-09-01,인천,"1,040,346,939 ","2,019,014,085 ",98.651,21.6,46.1,30167857.0,73.1
2018-09-01,전남,"1,976,641,497 ","2,901,848,875 ",98.071,21.6,180.0,27317967.0,73.1
2018-09-01,전북,"1,115,230,403 ","1,884,073,226 ",104.982,21.2,90.8,5958742.0,73.1
2018-09-01,제주,"52,773,162 ","457,710,899 ",110.194,23.7,330.8,131708.0,73.1
2018-09-01,충남,"3,251,631,341 ","4,195,755,081 ",103.952,20.1,119.8,69429695.0,73.1
2018-09-01,충북,"1,471,907,742 ","2,114,049,844 ",103.826,19.4,154.1,17284984.0,73.1
2018-10-01,강원,"597,856,215 ","1,242,918,836 ",109.476,10.6,108.7,1731024.0,74.9
2018-10-01,경기,"5,344,592,154 ","9,131,920,810 ",93.118,12.9,110.7,120271855.0,74.9
2018-10-01,경남,"1,602,399,423 ","2,628,697,175 ",110.583,13.9,199.6,32448690.0,74.9
2018-10-01,경북,"2,663,015,155 ","3,587,379,772 ",116.646,13.1,200.9,34577939.0,74.9
2018-10-01,광주,"248,817,607 ","644,126,666 ",109.519,14.5,125.2,12119525.0,74.9
2018-10-01,대구,"522,218,517 ","1,136,572,475 ",120.198,14.3,165.1,6810400.0,74.9
2018-10-01,대전,"262,362,705 ","694,831,101 ",102.388,13.0,133.9,3742908.0,74.9
2018-10-01,부산,"710,325,065 ","1,605,288,456 ",116.822,16.4,123.7,12117462.0,74.9
2018-10-01,서울,"383,641,787 ","3,320,081,607 ",141.358,13.1,120.5,53875114.0,74.9
2018-10-01,울산,"2,535,957,900 ","2,834,630,282 ",116.049,15.1,162.0,58290663.0,74.9
2018-10-01,인천,"1,089,451,239 ","1,879,955,872 ",111.272,13.8,116.2,33817300.0,74.9
2018-10-01,전남,"1,873,504,566 ","2,639,564,510 ",96.345,14.8,166.0,30410067.0,74.9
2018-10-01,전북,"1,172,753,988 ","1,800,278,132 ",120.403,13.5,145.7,6631364.0,74.9
2018-10-01,제주,"49,224,756 ","381,138,045 ",109.99,17.9,278.6,142641.0,74.9
2018-10-01,충남,"3,371,245,509 ","4,142,498,860 ",111.168,12.0,135.9,77679527.0,74.9
2018-10-01,충북,"1,506,431,332 ","2,046,337,051 ",113.434,11.3,130.6,19501763.0,74.9
2018-11-01,강원,"608,143,205 ","1,400,537,631 ",112.097,5.7,52.4,1920553.0,73.3
2018-11-01,경기,"5,547,740,704 ","9,791,980,822 ",88.746,7.7,70.5,132391085.0,73.3
2018-11-01,경남,"1,648,828,020 ","2,814,897,630 ",109.512,8.9,44.0,35703902.0,73.3
2018-11-01,경북,"2,633,063,109 ","3,724,501,011 ",114.673,8.0,37.4,37940866.0,73.3
2018-11-01,광주,"254,913,035 ","672,599,955 ",112.691,9.9,47.2,13438596.0,73.3
2018-11-01,대구,"555,314,912 ","1,210,935,737 ",118.551,8.8,17.2,7478712.0,73.3
2018-11-01,대전,"263,537,270 ","727,019,595 ",102.488,8.0,49.8,4151803.0,73.3
2018-11-01,부산,"726,844,443 ","1,639,619,151 ",116.355,12.4,107.3,13326371.0,73.3
2018-11-01,서울,"402,654,226 ","3,460,909,034 ",137.778,7.8,79.1,59471602.0,73.3
2018-11-01,울산,"2,471,699,046 ","2,784,125,735 ",115.152,10.7,51.8,64350786.0,73.3
2018-11-01,인천,"1,110,310,066 ","1,956,641,121 ",108.863,8.5,66.6,37444154.0,73.3
2018-11-01,전남,"1,664,091,913 ","2,602,028,409 ",92.589,10.0,42.6,33708453.0,73.3
2018-11-01,전북,"1,128,932,989 ","1,892,712,818 ",113.76,8.7,38.1,7260789.0,73.3
2018-11-01,제주,"46,458,662 ","392,794,652 ",83.996,14.2,42.1,158685.0,73.3
2018-11-01,충남,"3,342,937,344 ","4,358,065,706 ",107.474,7.0,56.1,85291330.0,73.3
2018-11-01,충북,"1,519,252,992 ","2,193,060,156 ",107.651,6.3,45.7,21494441.0,73.3
2018-12-01,강원,"606,504,952 ","1,517,475,859 ",105.948,-2.6,19.3,2096951.0,71.9
2018-12-01,경기,"5,814,780,402 ","10,712,884,398 ",84.659,-0.6,16.2,143337997.0,71.9
2018-12-01,경남,"1,698,898,067 ","3,071,314,662 ",102.14,2.9,32.3,40256533.0,71.9
2018-12-01,경북,"2,793,053,982 ","3,987,428,346 ",103.576,1.4,24.7,40890627.0,71.9
2018-12-01,광주,"256,814,879 ","716,810,703 ",98.14,3.2,32.4,14664309.0,71.9
2018-12-01,대구,"568,537,161 ","1,320,120,950 ",113.941,2.0,23.8,8102542.0,71.9
2018-12-01,대전,"268,783,080 ","800,046,032 ",100.995,0.6,33.7,4514583.0,71.9
2018-12-01,부산,"705,211,567 ","1,723,556,771 ",110.164,5.7,59.0,14407073.0,71.9
2018-12-01,서울,"435,393,030 ","3,949,237,640 ",129.012,-0.6,16.4,64617983.0,71.9
2018-12-01,울산,"2,615,346,248 ","2,959,409,824 ",117.284,4.1,28.1,70126636.0,71.9
2018-12-01,인천,"1,176,134,515 ","2,146,569,183 ",104.624,-0.2,16.6,40781429.0,71.9
2018-12-01,전남,"1,833,480,662 ","2,792,350,989 ",97.97,3.8,37.3,36621516.0,71.9
2018-12-01,전북,"1,121,290,975 ","1,977,764,892 ",109.371,1.8,29.8,7828425.0,71.9
2018-12-01,제주,"51,215,967 ","433,195,247 ",117.533,9.3,70.8,182470.0,71.9
2018-12-01,충남,"3,496,158,995 ","4,572,669,764 ",108.247,0.1,28.6,91967802.0,71.9
2018-12-01,충북,"1,559,133,957 ","2,333,639,535 ",110.943,-1.2,31.1,23233402.0,71.9
2019-01-01,강원,"582,592,914 ","1,660,462,788 ",102.722,-3.1,0.5,173929.0,73.2
2019-01-01,경기,"6,029,833,569 ","11,610,400,418 ",80.645,-1.1,0.3,9971258.0,73.2
2019-01-01,경남,"1,759,238,209 ","3,364,893,997 ",109.512,1.9,14.9,3330668.0,73.2
2019-01-01,경북,"2,790,732,835 ","4,132,463,767 ",105.055,1.0,8.4,3267050.0,73.2
2019-01-01,광주,"271,217,394 ","801,473,294 ",99.344,1.8,16.4,1185627.0,73.2
2019-01-01,대구,"593,712,113 ","1,437,112,296 ",116.465,1.7,9.5,703294.0,73.2
2019-01-01,대전,"276,663,128 ","884,589,905 ",104.378,0.0,1.7,331214.0,73.2
2019-01-01,부산,"759,467,776 ","1,906,811,967 ",110.631,4.5,12.7,1195540.0,73.2
2019-01-01,서울,"464,109,345 ","4,416,888,661 ",127.16,-0.9,0.0,5182543.0,73.2
2019-01-01,울산,"2,625,869,541 ","3,013,786,079 ",114.478,3.5,15.5,5830581.0,73.2
2019-01-01,인천,"1,224,965,166 ","2,309,123,530 ",98.073,-0.5,0.7,3314049.0,73.2
2019-01-01,전남,"1,869,638,091 ","2,960,740,762 ",106.396,2.3,13.8,3016201.0,73.2
2019-01-01,전북,"1,102,520,299 ","2,059,374,841 ",109.134,0.3,13.0,593168.0,73.2
2019-01-01,제주,"54,494,235 ","504,994,917 ",125.79,7.1,23.0,12074.0,73.2
2019-01-01,충남,"3,532,399,257 ","4,792,096,660 ",103.265,-1.2,2.1,6250713.0,73.2
2019-01-01,충북,"1,558,739,318 ","2,464,535,874 ",109.875,-1.8,2.4,1720088.0,73.2
2019-02-01,강원,"499,178,837 ","1,512,411,357 ",90.222,0.1,25.6,326170.0,70.0
2019-02-01,경기,"5,441,044,947 ","10,712,179,975 ",70.538,0.7,25.5,18231001.0,70.0
2019-02-01,경남,"1,497,673,433 ","3,043,749,571 ",90.369,4.2,38.9,6149528.0,70.0
2019-02-01,경북,"2,422,429,481 ","3,703,264,663 ",95.068,3.3,24.3,6142670.0,70.0
2019-02-01,광주,"236,874,435 ","741,798,539 ",79.869,3.6,37.0,2192137.0,70.0
2019-02-01,대구,"525,314,770 ","1,327,236,133 ",94.951,4.0,26.2,1233590.0,70.0
2019-02-01,대전,"238,123,609 ","814,190,286 ",86.269,2.0,46.3,634743.0,70.0
2019-02-01,부산,"655,771,401 ","1,753,708,360 ",93.458,6.6,51.5,2201517.0,70.0
2019-02-01,서울,"442,186,825 ","4,127,699,405 ",99.63,1.0,23.8,9421722.0,70.0
2019-02-01,울산,"2,250,441,171 ","2,621,410,286 ",90.236,5.1,38.8,10835578.0,70.0
2019-02-01,인천,"1,008,592,370 ","2,028,323,375 ",84.682,0.8,26.6,6249559.0,70.0
2019-02-01,전남,"1,658,260,415 ","2,731,062,672 ",88.528,3.8,38.9,5476627.0,70.0
2019-02-01,전북,"968,210,143 ","1,898,887,509 ",90.391,2.2,32.6,1089783.0,70.0
2019-02-01,제주,"49,766,263 ","505,067,420 ",90.316,8.4,37.8,22062.0,70.0
2019-02-01,충남,"3,089,692,703 ","4,297,030,421 ",85.997,0.8,30.5,11990408.0,70.0
2019-02-01,충북,"1,378,307,759 ","2,238,690,631 ",90.214,0.8,30.6,3267002.0,70.0
2019-03-01,강원,"570,260,843 ","1,401,415,015 ",100.706,5.8,38.8,503212.0,71.7
2019-03-01,경기,"5,583,654,944 ","10,069,947,899 ",83.943,6.4,28.9,28810877.0,71.7
2019-03-01,경남,"1,643,973,919 ","2,903,814,407 ",111.058,8.9,50.2,9806281.0,71.7
2019-03-01,경북,"2,768,683,857 ","3,840,888,369 ",113.317,8.3,28.5,9184943.0,71.7
2019-03-01,광주,"245,845,446 ","682,608,470 ",101.86,8.4,33.9,3368646.0,71.7
2019-03-01,대구,"536,846,637 ","1,213,326,057 ",117.783,9.4,20.7,1921357.0,71.7
2019-03-01,대전,"260,214,957 ","759,955,241 ",110.547,7.7,33.7,989329.0,71.7
2019-03-01,부산,"709,199,946 ","1,652,036,610 ",110.28,10.5,75.4,3324790.0,71.7
2019-03-01,서울,"399,569,458 ","3,582,653,870 ",120.864,7.1,26.8,14443450.0,71.7
2019-03-01,울산,"2,488,477,013 ","2,809,607,103 ",109.428,9.9,40.7,16521519.0,71.7
2019-03-01,인천,"1,121,224,114 ","2,006,746,346 ",105.106,6.4,28.4,9488477.0,71.7
2019-03-01,전남,"1,888,253,993 ","2,831,520,836 ",102.843,8.3,55.9,8272019.0,71.7
2019-03-01,전북,"1,151,433,057 ","1,934,090,035 ",111.981,7.2,29.3,1658298.0,71.7
2019-03-01,제주,"49,393,247 ","451,731,350 ",113.252,11.2,60.2,34682.0,71.7
2019-03-01,충남,"3,383,257,432 ","4,414,219,007 ",100.687,6.1,31.4,18788300.0,71.7
2019-03-01,충북,"1,533,077,106 ","2,246,392,557 ",112.011,6.3,33.1,5240604.0,71.7
2019-04-01,강원,"571,757,179 ","1,376,039,215 ",110.383,11.0,49.3,675984.0,73.6
2019-04-01,경기,"5,542,616,411 ","9,948,716,132 ",86.81,11.5,40.1,39504817.0,73.6
2019-04-01,경남,"1,632,422,893 ","2,853,723,223 ",114.982,12.8,100.9,13805028.0,73.6
2019-04-01,경북,"2,677,790,035 ","3,735,671,379 ",112.7,12.4,92.2,12291816.0,73.6
2019-04-01,광주,"266,119,683 ","706,906,711 ",114.661,13.0,84.7,4564973.0,73.6
2019-04-01,대구,"548,069,037 ","1,228,570,949 ",120.088,13.5,88.0,2551321.0,73.6
2019-04-01,대전,"254,954,902 ","753,138,163 ",114.328,12.9,91.6,1360376.0,73.6
2019-04-01,부산,"711,122,998 ","1,669,234,318 ",111.799,13.4,85.0,4509306.0,73.6
2019-04-01,서울,"408,216,810 ","3,591,543,385 ",116.42,12.1,47.3,19344338.0,73.6
2019-04-01,울산,"2,353,548,208 ","2,677,515,802 ",108.642,12.8,88.9,22998347.0,73.6
2019-04-01,인천,"1,101,605,346 ","1,975,424,228 ",104.239,11.3,41.1,12762871.0,73.6
2019-04-01,전남,"1,846,270,555 ","2,791,910,356 ",101.624,12.4,81.6,11458723.0,73.6
2019-04-01,전북,"1,122,789,586 ","1,887,328,858 ",112.574,11.9,99.5,2256351.0,73.6
2019-04-01,제주,"50,373,815 ","460,016,683 ",106.014,14.9,67.8,46857.0,73.6
2019-04-01,충남,"3,306,880,064 ","4,272,633,369 ",101.632,11.1,65.3,25833176.0,73.6
2019-04-01,충북,"1,535,332,251 ","2,224,873,795 ",114.858,11.5,77.9,7081205.0,73.6
2019-05-01,강원,"586,932,298 ","1,267,171,508 ",110.988,18.6,16.3,856377.0,72.9
2019-05-01,경기,"5,431,512,259 ","9,416,780,546 ",94.409,18.1,35.2,49694550.0,72.9
2019-05-01,경남,"1,595,058,727 ","2,664,244,281 ",117.004,19.1,88.8,16931825.0,72.9
2019-05-01,경북,"2,640,273,791 ","3,586,567,093 ",109.371,19.3,35.0,15306407.0,72.9
2019-05-01,광주,"251,804,704 ","653,101,920 ",110.613,19.2,78.8,5797643.0,72.9
2019-05-01,대구,"530,719,477 ","1,170,518,967 ",120.088,20.7,25.7,3197541.0,72.9
2019-05-01,대전,"254,918,382 ","707,813,004 ",116.318,19.7,35.6,1716568.0,72.9
2019-05-01,부산,"697,287,794 ","1,596,067,821 ",110.514,19.3,76.1,5702743.0,72.9
2019-05-01,서울,"390,954,203 ","3,419,986,712 ",116.667,19.4,37.8,24304129.0,72.9
2019-05-01,울산,"2,492,424,990 ","2,794,295,183 ",111.672,19.7,35.0,29430122.0,72.9
2019-05-01,인천,"1,103,065,852 ","1,912,787,341 ",102.408,17.6,33.2,16018594.0,72.9
2019-05-01,전남,"1,823,362,567 ","2,622,310,457 ",99.594,18.3,130.2,13943890.0,72.9
2019-05-01,전북,"1,127,405,580 ","1,788,362,329 ",113.286,18.2,53.9,2836631.0,72.9
2019-05-01,제주,"49,635,517 ","413,146,604 ",106.218,20.0,209.8,56600.0,72.9
2019-05-01,충남,"3,467,630,476 ","4,294,716,777 ",105.928,17.4,31.0,31844841.0,72.9
2019-05-01,충북,"1,550,431,825 ","2,125,680,381 ",112.811,18.4,33.9,9013207.0,72.9
2019-06-01,강원,"565,286,792 ","1,211,984,669 ",105.544,21.6,76.7,1034725.0,72.7
2019-06-01,경기,"5,417,471,310 ","9,505,754,273 ",91.756,21.6,59.0,59257358.0,72.7
2019-06-01,경남,"1,572,139,911 ","2,637,433,521 ",111.653,21.5,249.9,20291007.0,72.7
2019-06-01,경북,"2,497,025,812 ","3,466,533,547 ",105.425,21.4,151.3,18164117.0,72.7
2019-06-01,광주,"252,920,286 ","673,982,642 ",105.689,22.0,158.0,6907843.0,72.7
2019-06-01,대구,"528,004,157 ","1,204,862,311 ",109.221,22.8,160.8,3776928.0,72.7
2019-06-01,대전,"258,291,603 ","732,298,184 ",103.383,22.6,77.9,2052282.0,72.7
2019-06-01,부산,"696,294,712 ","1,633,069,768 ",106.192,21.1,324.3,6886049.0,72.7
2019-06-01,서울,"405,694,306 ","3,676,047,157 ",113.333,22.5,74.0,28755197.0,72.7
2019-06-01,울산,"2,503,028,602 ","2,815,389,430 ",107.071,20.7,247.5,35260949.0,72.7
2019-06-01,인천,"1,056,642,690 ","1,897,766,427 ",98.459,21.3,49.7,19021240.0,72.7
2019-06-01,전남,"1,639,681,449 ","2,429,144,495 ",92.893,21.2,212.8,16248845.0,72.7
2019-06-01,전북,"1,041,038,673 ","1,700,388,133 ",106.287,21.2,83.3,3386672.0,72.7
